"GEO_ID","NAME","H054001","H054002","H054003","H054004","H054005","H054006","H054007","H054008","H054009","H054010","H054011","H054012","H054013","H054014","H054015","H054016","H054017","H054018","H054019","H054020","H054021","H054022","H054023","H054024",
"1400000US06071002007","Census Tract 20.07, San Bernardino County, California","746","715","11","0","16","10","0","7","0","0","0","15","0","5","25","0","12","94","179","252","65","24","0","31",
"1400000US06071002008","Census Tract 20.08, San Bernardino County, California","241","241","0","0","0","0","0","0","0","0","0","0","7","11","0","0","5","32","53","127","6","0","0","0",
"1400000US06071002009","Census Tract 20.09, San Bernardino County, California","974","959","0","0","0","8","0","0","0","5","6","0","0","13","0","141","101","171","256","153","87","18","0","15",
"1400000US06071002010","Census Tract 20.10, San Bernardino County, California","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0",
"1400000US06071002100","Census Tract 21, San Bernardino County, California","4851","4782","0","0","15","91","17","99","16","115","189","366","361","413","664","476","704","730","379","116","31","0","0","69",
"1400000US06071002201","Census Tract 22.01, San Bernardino County, California","721","713","0","0","0","0","0","14","19","0","39","8","18","60","29","75","59","109","149","90","44","0","0","8",
"1400000US06071002203","Census Tract 22.03, San Bernardino County, California","357","357","8","0","0","0","0","0","8","0","0","0","0","14","6","55","158","44","52","12","0","0","0","0",
"1400000US06071002204","Census Tract 22.04, San Bernardino County, California","549","537","0","0","0","0","6","4","41","46","54","56","61","53","30","76","23","62","19","6","0","0","0","12",
"1400000US06071002301","Census Tract 23.01, San Bernardino County, California","380","380","0","26","70","0","0","0","19","37","5","58","45","0","10","23","27","54","6","0","0","0","0","0",
"1400000US06071002302","Census Tract 23.02, San Bernardino County, California","310","310","0","0","0","0","0","13","0","12","19","26","9","5","6","4","37","76","70","27","0","6","0","0",
"1400000US06071002303","Census Tract 23.03, San Bernardino County, California","371","345","0","0","0","0","0","0","8","14","0","23","54","24","22","7","36","43","88","26","0","0","0","26",
"1400000US06071002401","Census Tract 24.01, San Bernardino County, California","462","446","0","0","0","0","0","7","34","8","31","122","24","39","29","66","31","24","31","0","0","0","0","16",
"1400000US06071002402","Census Tract 24.02, San Bernardino County, California","782","771","0","0","0","0","0","6","18","72","79","72","208","164","73","6","21","13","6","33","0","0","0","11",
"1400000US06071002501","Census Tract 25.01, San Bernardino County, California","347","329","0","15","0","23","0","0","28","5","38","26","52","23","35","15","19","38","0","12","0","0","0","18",
"1400000US06071002502","Census Tract 25.02, San Bernardino County, California","301","283","0","0","0","0","0","7","10","8","17","26","30","31","22","4","27","42","37","22","0","0","0","18",
"1400000US06071002601","Census Tract 26.01, San Bernardino County, California","407","363","0","7","0","14","7","0","25","43","0","57","24","41","51","21","12","15","24","6","16","0","0","44",
"1400000US06071002602","Census Tract 26.02, San Bernardino County, California","478","460","7","0","0","0","0","0","0","35","41","76","43","44","35","20","29","93","22","15","0","0","0","18",
"1400000US06071002603","Census Tract 26.03, San Bernardino County, California","760","737","7","0","0","0","0","0","0","29","9","68","36","62","133","12","47","149","127","58","0","0","0","23",
"1400000US06071002701","Census Tract 27.01, San Bernardino County, California","200","184","10","0","0","0","5","0","0","12","0","0","0","6","17","9","0","42","38","41","4","0","0","16",
"1400000US06071002702","Census Tract 27.02, San Bernardino County, California","306","306","0","0","0","18","0","8","22","0","0","27","12","9","14","19","0","60","73","44","0","0","0","0",
"1400000US06071002800","Census Tract 28, San Bernardino County, California","2132","2122","17","26","41","0","7","93","51","166","262","246","484","317","183","35","86","53","28","19","8","0","0","10",
"1400000US06071002901","Census Tract 29.01, San Bernardino County, California","564","538","0","4","5","0","6","18","11","15","35","153","163","24","26","16","45","0","17","0","0","0","0","26",
"1400000US06071002902","Census Tract 29.02, San Bernardino County, California","823","823","0","0","0","9","0","0","34","188","80","105","180","80","20","60","21","20","9","17","0","0","0","0",
"1400000US06071003000","Census Tract 30, San Bernardino County, California","354","354","0","4","6","0","6","6","38","58","77","76","26","19","16","11","0","11","0","0","0","0","0","0",
"1400000US06071003100","Census Tract 31, San Bernardino County, California","1462","1462","14","30","16","7","0","30","46","132","326","436","258","70","50","15","8","8","16","0","0","0","0","0",
"1400000US06071003200","Census Tract 32, San Bernardino County, California","594","585","12","0","11","0","0","9","32","42","50","48","128","54","58","57","0","55","17","0","12","0","0","9",
"1400000US06071003300","Census Tract 33, San Bernardino County, California","1462","1427","19","19","50","54","25","50","81","112","150","234","227","188","77","17","26","46","52","0","0","0","0","35",
"1400000US06071003401","Census Tract 34.01, San Bernardino County, California","428","413","0","0","0","0","17","4","26","63","50","8","37","23","50","38","49","48","0","0","0","0","0","15",
"1400000US06071003402","Census Tract 34.02, San Bernardino County, California","1702","1674","5","0","10","15","12","52","6","47","136","396","364","191","117","107","98","36","76","0","0","0","6","28",
"1400000US06071003403","Census Tract 34.03, San Bernardino County, California","238","238","0","0","8","0","0","0","3","17","0","67","8","36","23","21","20","35","0","0","0","0","0","0",
"1400000US06071003501","Census Tract 35.01, San Bernardino County, California","1244","1216","0","7","6","19","11","38","36","113","134","193","116","139","72","26","75","154","33","34","10","0","0","28",
"1400000US06071003502","Census Tract 35.02, San Bernardino County, California","1551","1533","66","71","28","24","9","31","103","173","80","200","232","83","71","97","16","186","32","31","0","0","0","18",
"1400000US06071003601","Census Tract 36.01, San Bernardino County, California","1757","1719","36","8","12","45","2","70","60","46","115","260","228","364","121","80","64","104","72","32","0","0","0","38",
"1400000US06071003602","Census Tract 36.02, San Bernardino County, California","592","546","0","0","22","0","5","10","0","52","15","47","53","38","39","66","27","87","69","16","0","0","0","46",
"1400000US06071003700","Census Tract 37, San Bernardino County, California","875","856","0","7","124","16","7","50","98","118","75","179","79","54","21","14","0","14","0","0","0","0","0","19",
"1400000US06071003800","Census Tract 38, San Bernardino County, California","863","842","0","21","0","33","0","15","13","19","67","67","119","131","84","82","34","62","31","64","0","0","0","21",
"1400000US06071003900","Census Tract 39, San Bernardino County, California","304","290","0","0","47","18","9","0","10","10","5","42","33","21","23","26","8","27","6","5","0","0","0","14",
"1400000US06071004000","Census Tract 40, San Bernardino County, California","740","710","9","0","7","0","0","39","5","22","110","120","59","80","51","56","37","80","28","7","0","0","0","30",
"1400000US06071004100","Census Tract 41, San Bernardino County, California","1123","1066","17","0","0","15","30","43","79","200","115","123","161","94","44","97","13","0","10","13","0","12","0","57",
"1400000US06071004201","Census Tract 42.01, San Bernardino County, California","741","708","106","40","81","45","72","58","8","20","30","46","52","95","22","13","8","12","0","0","0","0","0","33",
"1400000US06071004202","Census Tract 42.02, San Bernardino County, California","507","500","39","41","52","7","19","24","48","25","41","38","74","25","19","14","23","11","0","0","0","0","0","7",
"1400000US06071004300","Census Tract 43, San Bernardino County, California","658","635","0","16","30","15","8","55","102","31","61","46","36","50","42","78","21","37","0","7","0","0","0","23",
"1400000US06071004401","Census Tract 44.01, San Bernardino County, California","171","161","0","0","0","22","41","0","0","0","14","19","18","0","8","15","14","0","10","0","0","0","0","10",
"1400000US06071004402","Census Tract 44.02, San Bernardino County, California","756","715","42","55","58","45","47","35","25","84","34","48","47","25","36","63","20","25","7","10","0","0","9","41",
"1400000US06071004502","Census Tract 45.02, San Bernardino County, California","2790","2717","8","26","16","17","86","103","291","294","202","289","260","262","240","276","191","70","60","22","0","0","4","73",
"1400000US06071004503","Census Tract 45.03, San Bernardino County, California","74","64","0","0","0","10","0","0","0","0","0","0","16","0","0","11","17","10","0","0","0","0","0","10",
"1400000US06071004504","Census Tract 45.04, San Bernardino County, California","591","580","0","0","0","0","8","18","0","11","11","0","126","121","47","79","27","98","34","0","0","0","0","11",
"1400000US06071004601","Census Tract 46.01, San Bernardino County, California","1223","1191","11","0","0","0","0","9","0","9","15","58","216","232","253","173","66","98","24","27","0","0","0","32",
"1400000US06071004602","Census Tract 46.02, San Bernardino County, California","1607","1549","0","0","31","0","0","30","90","142","186","303","226","177","122","24","97","83","38","0","0","0","0","58",
"1400000US06071004700","Census Tract 47, San Bernardino County, California","657","600","0","14","7","27","49","62","74","98","56","93","58","35","9","10","0","8","0","0","0","0","0","57",
"1400000US06071004800","Census Tract 48, San Bernardino County, California","417","382","0","0","16","5","16","94","67","33","55","27","15","22","17","0","11","4","0","0","0","0","0","35",
"1400000US06071004900","Census Tract 49, San Bernardino County, California","941","912","0","0","38","0","31","129","181","104","151","63","27","88","54","28","5","13","0","0","0","0","0","29",
"1400000US06071005000","Census Tract 50, San Bernardino County, California","225","225","5","8","0","0","4","12","16","38","28","45","17","40","5","0","0","7","0","0","0","0","0","0",
"1400000US06071005100","Census Tract 51, San Bernardino County, California","951","921","13","0","20","9","8","34","85","175","105","101","99","75","71","57","0","21","20","28","0","0","0","30",
"1400000US06071005200","Census Tract 52, San Bernardino County, California","501","479","14","0","0","7","0","13","18","29","77","70","77","50","33","20","7","38","19","0","7","0","0","22",
"1400000US06071005300","Census Tract 53, San Bernardino County, California","707","683","0","9","6","8","22","38","89","49","112","89","78","52","36","30","47","13","5","0","0","0","0","24",
"1400000US06071005400","Census Tract 54, San Bernardino County, California","984","956","0","6","0","34","31","94","238","109","131","92","85","46","12","25","31","5","5","7","5","0","0","28",
"1400000US06071005500","Census Tract 55, San Bernardino County, California","1686","1644","0","47","25","45","57","151","413","320","277","101","68","27","52","15","17","11","8","10","0","0","0","42",
"1400000US06071005600","Census Tract 56, San Bernardino County, California","1137","1128","8","18","18","9","46","161","292","154","146","65","117","29","14","0","29","10","12","0","0","0","0","9",
"1400000US06071005700","Census Tract 57, San Bernardino County, California","425","419","0","0","161","31","59","42","33","28","28","23","0","0","8","0","0","6","0","0","0","0","0","6",
"1400000US06071005800","Census Tract 58, San Bernardino County, California","997","975","38","57","54","44","30","141","237","172","55","52","70","6","5","0","7","7","0","0","0","0","0","22",
