GEOID,NAME,Median_Rent,
1400000US06065041405,"Census Tract 414.05, Riverside County, California",754,
1400000US06065041406,"Census Tract 414.06, Riverside County, California",698,
1400000US06065041407,"Census Tract 414.07, Riverside County, California",548,
1400000US06065041408,"Census Tract 414.08, Riverside County, California",674,
1400000US06065041409,"Census Tract 414.09, Riverside County, California",929,
1400000US06065041410,"Census Tract 414.10, Riverside County, California",516,
1400000US06065041411,"Census Tract 414.11, Riverside County, California",664,
1400000US06065041412,"Census Tract 414.12, Riverside County, California",729,
1400000US06065041500,"Census Tract 415, Riverside County, California",612,
1400000US06065041600,"Census Tract 416, Riverside County, California",541,
1400000US06065041702,"Census Tract 417.02, Riverside County, California",822,
1400000US06065041703,"Census Tract 417.03, Riverside County, California",605,
1400000US06065041704,"Census Tract 417.04, Riverside County, California",575,
1400000US06065041803,"Census Tract 418.03, Riverside County, California",1125,
1400000US06065041804,"Census Tract 418.04, Riverside County, California",1157,
1400000US06065041805,"Census Tract 418.05, Riverside County, California",798,
1400000US06065041806,"Census Tract 418.06, Riverside County, California",1415,
1400000US06065041807,"Census Tract 418.07, Riverside County, California",872,
1400000US06065041808,"Census Tract 418.08, Riverside County, California",195,
1400000US06065041809,"Census Tract 418.09, Riverside County, California",734,
1400000US06065041810,"Census Tract 418.10, Riverside County, California",1625,
1400000US06065041811,"Census Tract 418.11, Riverside County, California",1083,
1400000US06065041812,"Census Tract 418.12, Riverside County, California",863,
1400000US06065041813,"Census Tract 418.13, Riverside County, California",652,
1400000US06065041903,"Census Tract 419.03, Riverside County, California",936,
1400000US06065041904,"Census Tract 419.04, Riverside County, California",986,
1400000US06065041905,"Census Tract 419.05, Riverside County, California",748,
1400000US06065041906,"Census Tract 419.06, Riverside County, California",636,
1400000US06065041907,"Census Tract 419.07, Riverside County, California",525,
1400000US06065041908,"Census Tract 419.08, Riverside County, California",847,
1400000US06065041909,"Census Tract 419.09, Riverside County, California",595,
1400000US06065042003,"Census Tract 420.03, Riverside County, California",620,
1400000US06065042004,"Census Tract 420.04, Riverside County, California",734,
1400000US06065042005,"Census Tract 420.05, Riverside County, California",682,
1400000US06065042006,"Census Tract 420.06, Riverside County, California",1070,
1400000US06065042007,"Census Tract 420.07, Riverside County, California",613,
1400000US06065042008,"Census Tract 420.08, Riverside County, California",709,
1400000US06065042009,"Census Tract 420.09, Riverside County, California",538,
1400000US06065042010,"Census Tract 420.10, Riverside County, California",436,
1400000US06065042100,"Census Tract 421, Riverside County, California",1488,
1400000US06065042202,"Census Tract 422.02, Riverside County, California",430,
1400000US06065042205,"Census Tract 422.05, Riverside County, California",845,
1400000US06065042206,"Census Tract 422.06, Riverside County, California",725,
1400000US06065042207,"Census Tract 422.07, Riverside County, California",887,
1400000US06065042208,"Census Tract 422.08, Riverside County, California",1074,
1400000US06065042209,"Census Tract 422.09, Riverside County, California",522,
1400000US06065042210,"Census Tract 422.10, Riverside County, California",586,
1400000US06065042211,"Census Tract 422.11, Riverside County, California",592,
1400000US06065042212,"Census Tract 422.12, Riverside County, California",743,
1400000US06065042213,"Census Tract 422.13, Riverside County, California",554,
1400000US06065042214,"Census Tract 422.14, Riverside County, California",866,
1400000US06065042300,"Census Tract 423, Riverside County, California",459,
1400000US06065042401,"Census Tract 424.01, Riverside County, California",902,
1400000US06065042402,"Census Tract 424.02, Riverside County, California",792,
1400000US06065042403,"Census Tract 424.03, Riverside County, California",743,
1400000US06065042404,"Census Tract 424.04, Riverside County, California",633,
1400000US06065042405,"Census Tract 424.05, Riverside County, California",600,
1400000US06065042406,"Census Tract 424.06, Riverside County, California",688,
1400000US06065042407,"Census Tract 424.07, Riverside County, California",764,
1400000US06065042408,"Census Tract 424.08, Riverside County, California",769,
1400000US06065042409,"Census Tract 424.09, Riverside County, California",740,
1400000US06065042410,"Census Tract 424.10, Riverside County, California",998,
1400000US06065042411,"Census Tract 424.11, Riverside County, California",926,
1400000US06065042412,"Census Tract 424.12, Riverside County, California",1055,
1400000US06065042504,"Census Tract 425.04, Riverside County, California",483,
1400000US06065042505,"Census Tract 425.05, Riverside County, California",502,
1400000US06065042506,"Census Tract 425.06, Riverside County, California",662,
1400000US06065042507,"Census Tract 425.07, Riverside County, California",841,
1400000US06065042508,"Census Tract 425.08, Riverside County, California",597,
1400000US06065042509,"Census Tract 425.09, Riverside County, California",684,
1400000US06065042510,"Census Tract 425.10, Riverside County, California",675,
1400000US06065042511,"Census Tract 425.11, Riverside County, California",639,
1400000US06065042512,"Census Tract 425.12, Riverside County, California",638,
1400000US06065042513,"Census Tract 425.13, Riverside County, California",773,
1400000US06065042514,"Census Tract 425.14, Riverside County, California",604,
1400000US06065042515,"Census Tract 425.15, Riverside County, California",459,
1400000US06065042516,"Census Tract 425.16, Riverside County, California",629,
1400000US06065042517,"Census Tract 425.17, Riverside County, California",778,
1400000US06065042518,"Census Tract 425.18, Riverside County, California",826,
1400000US06065042519,"Census Tract 425.19, Riverside County, California",593,
1400000US06065042520,"Census Tract 425.20, Riverside County, California",517,
1400000US06065042521,"Census Tract 425.21, Riverside County, California",705,
1400000US06065042522,"Census Tract 425.22, Riverside County, California",827,
1400000US06065042523,"Census Tract 425.23, Riverside County, California",862,
1400000US06065042602,"Census Tract 426.02, Riverside County, California",542,
1400000US06065042603,"Census Tract 426.03, Riverside County, California",650,
1400000US06065042604,"Census Tract 426.04, Riverside County, California",768,
1400000US06065042605,"Census Tract 426.05, Riverside County, California",781,
1400000US06065042606,"Census Tract 426.06, Riverside County, California",762,
1400000US06065042706,"Census Tract 427.06, Riverside County, California",597,
1400000US06065042708,"Census Tract 427.08, Riverside County, California",803,
1400000US06065042709,"Census Tract 427.09, Riverside County, California",570,
1400000US06065042710,"Census Tract 427.10, Riverside County, California",554,
1400000US06065042711,"Census Tract 427.11, Riverside County, California",587,
1400000US06065042712,"Census Tract 427.12, Riverside County, California",753,
1400000US06065042713,"Census Tract 427.13, Riverside County, California",617,
1400000US06065042714,"Census Tract 427.14, Riverside County, California",1086,
1400000US06065042715,"Census Tract 427.15, Riverside County, California",681,
1400000US06065042716,"Census Tract 427.16, Riverside County, California",889,
1400000US06065042717,"Census Tract 427.17, Riverside County, California",583,
1400000US06065042718,"Census Tract 427.18, Riverside County, California",384,
1400000US06065042719,"Census Tract 427.19, Riverside County, California",462,
1400000US06065042720,"Census Tract 427.20, Riverside County, California",432,
1400000US06065042721,"Census Tract 427.21, Riverside County, California",545,
1400000US06065042722,"Census Tract 427.22, Riverside County, California",593,
1400000US06065042723,"Census Tract 427.23, Riverside County, California",484,
1400000US06065042800,"Census Tract 428, Riverside County, California",467,
1400000US06065042901,"Census Tract 429.01, Riverside County, California",575,
1400000US06065042902,"Census Tract 429.02, Riverside County, California",506,
1400000US06065042903,"Census Tract 429.03, Riverside County, California",573,
1400000US06065042904,"Census Tract 429.04, Riverside County, California",465,
1400000US06065043001,"Census Tract 430.01, Riverside County, California",433,
1400000US06065043002,"Census Tract 430.02, Riverside County, California",682,
1400000US06065043003,"Census Tract 430.03, Riverside County, California",577,
1400000US06065043004,"Census Tract 430.04, Riverside County, California",867,
1400000US06065043005,"Census Tract 430.05, Riverside County, California",610,
1400000US06065043006,"Census Tract 430.06, Riverside County, California",515,
1400000US06065043203,"Census Tract 432.03, Riverside County, California",681,
1400000US06065043206,"Census Tract 432.06, Riverside County, California",586,
1400000US06065043207,"Census Tract 432.07, Riverside County, California",802,
1400000US06065043208,"Census Tract 432.08, Riverside County, California",621,
1400000US06065043209,"Census Tract 432.09, Riverside County, California",722,
1400000US06065043210,"Census Tract 432.10, Riverside County, California",636,
1400000US06065043211,"Census Tract 432.11, Riverside County, California",1066,
1400000US06065043212,"Census Tract 432.12, Riverside County, California",756,
1400000US06065043213,"Census Tract 432.13, Riverside County, California",914,
1400000US06065043214,"Census Tract 432.14, Riverside County, California",993,
1400000US06065043215,"Census Tract 432.15, Riverside County, California",491,
1400000US06065043216,"Census Tract 432.16, Riverside County, California",773,
1400000US06065043217,"Census Tract 432.17, Riverside County, California",928,
