GEOID,Label for GEO_ID,Total,Owner Occupied,Renter Occupied
1400000US06057000702,"Census Tract 7.02, Nevada County, California",45789,48327,28250
1400000US06057000801,"Census Tract 8.01, Nevada County, California",51473,56920,32014
1400000US06057000802,"Census Tract 8.02, Nevada County, California",42860,47349,30405
1400000US06057000900,"Census Tract 9, Nevada County, California",32317,34280,27063
1400000US06057001201,"Census Tract 12.01, Nevada County, California",58610,65309,39191
1400000US06057001202,"Census Tract 12.02, Nevada County, California",57183,64100,44643
1400000US06059001101,"Census Tract 11.01, Orange County, California",61136,74750,38438
1400000US06059001102,"Census Tract 11.02, Orange County, California",53508,70417,26750
1400000US06059001103,"Census Tract 11.03, Orange County, California",40360,58315,29797
1400000US06059001201,"Census Tract 12.01, Orange County, California",35507,46726,32319
1400000US06059001202,"Census Tract 12.02, Orange County, California",40667,45536,34318
1400000US06059001301,"Census Tract 13.01, Orange County, California",48522,55446,36042
1400000US06059001303,"Census Tract 13.03, Orange County, California",45988,55574,38306
1400000US06059001304,"Census Tract 13.04, Orange County, California",36122,32065,40069
1400000US06059001401,"Census Tract 14.01, Orange County, California",43516,69000,32412
1400000US06059001402,"Census Tract 14.02, Orange County, California",52813,72200,36813
1400000US06059001403,"Census Tract 14.03, Orange County, California",71488,70000,77501
1400000US06059001404,"Census Tract 14.04, Orange County, California",42813,52344,30329
1400000US06059001501,"Census Tract 15.01, Orange County, California",60865,60962,59671
1400000US06059001503,"Census Tract 15.03, Orange County, California",54250,69079,36759
1400000US06059001504,"Census Tract 15.04, Orange County, California",47372,53600,41915
1400000US06059001505,"Census Tract 15.05, Orange County, California",63667,72941,45833
1400000US06059001506,"Census Tract 15.06, Orange County, California",66555,83704,23459
1400000US06059001507,"Census Tract 15.07, Orange County, California",48475,68594,44238
1400000US06059001601,"Census Tract 16.01, Orange County, California",66820,82992,39375
1400000US06059001602,"Census Tract 16.02, Orange County, California",86170,94492,50682
1400000US06059001704,"Census Tract 17.04, Orange County, California",72868,79417,50500
1400000US06059001705,"Census Tract 17.05, Orange County, California",54149,65878,42841
1400000US06059001706,"Census Tract 17.06, Orange County, California",95803,108613,40268
1400000US06059001707,"Census Tract 17.07, Orange County, California",78080,83248,49821
1400000US06059001708,"Census Tract 17.08, Orange County, California",84857,89305,58889
1400000US06059001801,"Census Tract 18.01, Orange County, California",38914,56458,33750
1400000US06059001802,"Census Tract 18.02, Orange County, California",37877,56912,31650
1400000US06059001901,"Census Tract 19.01, Orange County, California",54447,59120,46190
1400000US06059001902,"Census Tract 19.02, Orange County, California",47500,55987,34896
1400000US06059001903,"Census Tract 19.03, Orange County, California",42969,46534,37031
1400000US06059011000,"Census Tract 110, Orange County, California",44966,65515,24693
1400000US06059011101,"Census Tract 111.01, Orange County, California",42891,55605,29471
1400000US06059011102,"Census Tract 111.02, Orange County, California",56169,59031,43917
1400000US06059011200,"Census Tract 112, Orange County, California",45883,62300,31620
1400000US06059011300,"Census Tract 113, Orange County, California",47622,71042,34226
1400000US06059011401,"Census Tract 114.01, Orange County, California",65852,88794,38036
1400000US06059011402,"Census Tract 114.02, Orange County, California",80189,84563,49821
1400000US06059011403,"Census Tract 114.03, Orange County, California",42953,56875,36861
1400000US06059011502,"Census Tract 115.02, Orange County, California",36406,54571,28393
1400000US06059011503,"Census Tract 115.03, Orange County, California",77011,76472,77567
1400000US06059011504,"Census Tract 115.04, Orange County, California",32885,55147,31589
1400000US06059011601,"Census Tract 116.01, Orange County, California",36015,56339,32265
1400000US06059011602,"Census Tract 116.02, Orange County, California",35281,34167,35733
1400000US06059011707,"Census Tract 117.07, Orange County, California",55112,63657,45556
1400000US06059011708,"Census Tract 117.08, Orange County, California",40179,59306,35489
1400000US06059011709,"Census Tract 117.09, Orange County, California",83178,84040,76027
1400000US06059011710,"Census Tract 117.10, Orange County, California",75557,78386,50795
1400000US06059011711,"Census Tract 117.11, Orange County, California",38955,51771,37098
1400000US06059011712,"Census Tract 117.12, Orange County, California",48016,59697,38077
1400000US06059011714,"Census Tract 117.14, Orange County, California",35714,8750,50156
1400000US06059011715,"Census Tract 117.15, Orange County, California",82239,86059,55662
1400000US06059011716,"Census Tract 117.16, Orange County, California",81949,89190,40033
1400000US06059011717,"Census Tract 117.17, Orange County, California",69598,73500,38875
1400000US06059011718,"Census Tract 117.18, Orange County, California",75656,77567,71875
1400000US06059011720,"Census Tract 117.20, Orange County, California",34151,34276,34113
1400000US06059011721,"Census Tract 117.21, Orange County, California",38081,52266,34112
1400000US06059011722,"Census Tract 117.22, Orange County, California",44063,46765,39483
1400000US06059021802,"Census Tract 218.02, Orange County, California",69453,84179,42241
1400000US06059021807,"Census Tract 218.07, Orange County, California",60823,68333,53607
1400000US06059021809,"Census Tract 218.09, Orange County, California",77747,81018,54318
1400000US06059021810,"Census Tract 218.10, Orange County, California",72338,74770,39091
1400000US06059021812,"Census Tract 218.12, Orange County, California",66476,75050,45648
1400000US06059021813,"Census Tract 218.13, Orange County, California",85081,85489,18750
1400000US06059021814,"Census Tract 218.14, Orange County, California",71229,90636,44973
1400000US06059021815,"Census Tract 218.15, Orange County, California",61778,62073,55833
1400000US06059021816,"Census Tract 218.16, Orange County, California",80442,83469,62054
1400000US06059021817,"Census Tract 218.17, Orange County, California",69911,78061,52500
1400000US06059021820,"Census Tract 218.20, Orange County, California",82900,87126,48594
1400000US06059021821,"Census Tract 218.21, Orange County, California",58008,70123,48650
1400000US06059021822,"Census Tract 218.22, Orange County, California",84235,87140,60833
1400000US06059021823,"Census Tract 218.23, Orange County, California",85076,84727,91674
1400000US06059021824,"Census Tract 218.24, Orange County, California",110924,113975,54886
1400000US06059021825,"Census Tract 218.25, Orange County, California",93984,106864,18571
1400000US06059021826,"Census Tract 218.26, Orange County, California",66701,79163,51215
1400000US06059021827,"Census Tract 218.27, Orange County, California",103415,134044,57875
1400000US06059021828,"Census Tract 218.28, Orange County, California",128881,130060,117445
1400000US06059021829,"Census Tract 218.29, Orange County, California",121175,123703,95954
1400000US06059021830,"Census Tract 218.30, Orange County, California",101544,103245,66974
1400000US06059021903,"Census Tract 219.03, Orange County, California",75055,78054,39038
1400000US06059021905,"Census Tract 219.05, Orange County, California",85183,91753,26250
1400000US06059021912,"Census Tract 219.12, Orange County, California",120574,123325,77218
1400000US06059021913,"Census Tract 219.13, Orange County, California",63750,73618,39423
1400000US06059021914,"Census Tract 219.14, Orange County, California",68375,71477,56848
1400000US06059021915,"Census Tract 219.15, Orange County, California",83240,87004,40903
1400000US06059021916,"Census Tract 219.16, Orange County, California",96003,109584,25500
1400000US06059021917,"Census Tract 219.17, Orange County, California",103156,105209,54107
1400000US06059021918,"Census Tract 219.18, Orange County, California",68087,68554,60833
1400000US06059021919,"Census Tract 219.19, Orange County, California",78007,105599,46250
1400000US06059021920,"Census Tract 219.20, Orange County, California",92978,93539,81191
1400000US06059021921,"Census Tract 219.21, Orange County, California",109084,111303,78436
1400000US06059021922,"Census Tract 219.22, Orange County, California",69974,75878,57240
1400000US06059021923,"Census Tract 219.23, Orange County, California",93794,96152,60313
1400000US06059021924,"Census Tract 219.24, Orange County, California",89471,99368,63750
1400000US06059032002,"Census Tract 320.02, Orange County, California",78372,81713,44375
1400000US06059032003,"Census Tract 320.03, Orange County, California",86891,88497,76808
1400000US06059032011,"Census Tract 320.11, Orange County, California",77876,94711,52143
1400000US06059032012,"Census Tract 320.12, Orange County, California",86040,89277,50104
1400000US06059032013,"Census Tract 320.13, Orange County, California",87463,96776,36250
1400000US06059032014,"Census Tract 320.14, Orange County, California",42677,44375,35083
1400000US06059032015,"Census Tract 320.15, Orange County, California",79152,89193,45972
1400000US06059032020,"Census Tract 320.20, Orange County, California",88054,92559,62857
1400000US06059032022,"Census Tract 320.22, Orange County, California",54196,61449,45030
1400000US06059032023,"Census Tract 320.23, Orange County, California",101071,102779,90669
1400000US06059032027,"Census Tract 320.27, Orange County, California",59129,71432,43333
1400000US06059032028,"Census Tract 320.28, Orange County, California",54470,61811,42543
1400000US06059032029,"Census Tract 320.29, Orange County, California",77589,83466,50938
1400000US06059032030,"Census Tract 320.30, Orange County, California",79480,82053,73523
1400000US06059032031,"Census Tract 320.31, Orange County, California",82112,85779,51375
1400000US06059032032,"Census Tract 320.32, Orange County, California",85939,88489,75932
1400000US06059032033,"Census Tract 320.33, Orange County, California",58438,72841,43160
1400000US06059032034,"Census Tract 320.34, Orange County, California",124008,125975,78202
1400000US06059032035,"Census Tract 320.35, Orange County, California",92487,98193,51406
1400000US06059032036,"Census Tract 320.36, Orange County, California",77690,79493,70139
1400000US06059032037,"Census Tract 320.37, Orange County, California",53792,54073,38333
1400000US06059032038,"Census Tract 320.38, Orange County, California",114603,117098,80417
1400000US06059032039,"Census Tract 320.39, Orange County, California",82779,91364,50694
1400000US06059032040,"Census Tract 320.40, Orange County, California",116956,116593,122500
1400000US06059032041,"Census Tract 320.41, Orange County, California",106697,116724,38229
1400000US06059032042,"Census Tract 320.42, Orange County, California",101075,109389,47358
1400000US06059032043,"Census Tract 320.43, Orange County, California",145623,147673,89650
1400000US06059032044,"Census Tract 320.44, Orange County, California",163112,165782,151185
1400000US06059032045,"Census Tract 320.45, Orange County, California",93533,93415,100516
1400000US06059032046,"Census Tract 320.46, Orange County, California",159940,161885,66250
1400000US06059032047,"Census Tract 320.47, Orange County, California",50151,56101,33875
1400000US06059032048,"Census Tract 320.48, Orange County, California",77867,77927,44688
1400000US06059032049,"Census Tract 320.49, Orange County, California",94645,103659,51336
